book_id,title,category,page_count,webp_prefix,source_relative_path,meta_source,author,dynasty,pub_year,publisher,edition_type,pub_place
yldd8339,永乐大典.卷8339.兵字.明嘉靖隆庆间內府重寫本.臺北故宫博物院藏,经史子集,48,book/yldd8339/,,catalog,解缙等,明,,,写本,
yldd8526,永乐大典.卷8526至8527.精字.明嘉靖隆庆间內府重寫本.臺北故宫博物院藏,经史子集,37,book/yldd8526/,,catalog,解缙等,明,,,写本,
yldd8587,永乐大典.卷8587至8588.生字.明嘉靖隆庆间內府重寫本.臺北故宫博物院藏,经史子集,32,book/yldd8587/,,catalog,解缙等,明,,,写本,
yldd8647,永乐大典.卷8647-8648.衡字.明嘉靖隆庆间內府重寫本,经史子集,40,book/yldd8647/,,catalog,解缙等,明,,,写本,
yldd8841,永乐大典.卷8841至8843二十尤.油字等,经史子集,120,book/yldd8841/,,catalog,解缙等,明,,,,
yldd8844,永乐大典.卷8844至8845.游字.明嘉靖隆庆间內府重寫本.臺北故宫博物院藏,经史子集,47,book/yldd8844/,,catalog,解缙等,明,,,写本,
yldd8908,永乐大典.卷8908至8910.周字.明嘉靖隆庆间內府重寫本.2册.臺北故宫博物院藏,经史子集,68,book/yldd8908/,,catalog,解缙等,明,,,写本,
yldd8980,永乐大典.卷8980至8981.周字.明嘉靖隆庆间內府重寫本.臺北故宫博物院藏,经史子集,45,book/yldd8980/,,catalog,解缙等,明,,,写本,
yldd9,永乐大典.卷11138至11139.水字.明嘉靖隆庆时期內府重寫本,永乐大典.散本收集,88,book/yldd9/,永乐大典.散本收集\永乐大典.中国国家图书馆藏\有水印38册\永乐大典.卷11138至11139.水字.明嘉靖隆庆时期内府重写本.pdf,catalog,解缙等,明,,,写本,
yldd903,永乐大典.卷903-904.诗字.明嘉靖隆庆间內府重寫本,经史子集,128,book/yldd903/,,catalog,解缙等,明,,,写本,
yldd910,永乐大典.卷910-912.尸字,经史子集,57,book/yldd910/,,catalog,解缙等,明,,,,
yldd913,永乐大典.卷913-914.尸字.明嘉靖隆庆间內府重寫本,经史子集,128,book/yldd913/,,catalog,解缙等,明,,,写本,
yldd975,永乐大典.卷975至976.儿字.明嘉靖隆庆间內府重寫本.臺北故宫博物院藏,经史子集,57,book/yldd975/,,catalog,解缙等,明,,,写本,
yldd981,永乐大典.卷981.儿字.小儿证治十四.康有为收藏,经史子集,70,book/yldd981/,,catalog,解缙等,明,,,,
yljy,月令辑要.二十四卷.卷首.清.李光地等撰.清康熙时期內府四色套印本,道教类,1742,book/yljy/,,rule,李光地,清,,,套印本,
yls_75fa27e9,四部丛刊续编 仪禮疎8-5,四部丛刊续编,127,book/yls_75fa27e9/,,catalog,贾公彦,唐,,,,
yls_80476d5a,四部丛刊续编 仪禮疎8-3,四部丛刊续编,141,book/yls_80476d5a/,,catalog,贾公彦,唐,,,,
yls_a632f32a,四部丛刊续编 仪禮疎8-2,四部丛刊续编,133,book/yls_a632f32a/,,catalog,贾公彦,唐,,,,
yls_b1543d3c,四部丛刊续编 仪禮疎8-7,四部丛刊续编,147,book/yls_b1543d3c/,,catalog,贾公彦,唐,,,,
yls_d9d928b0,四部丛刊续编 仪禮疎8-6,四部丛刊续编,129,book/yls_d9d928b0/,,catalog,贾公彦,唐,,,,
yls_e6146fea,四部丛刊续编 仪禮疎8-8,四部丛刊续编,164,book/yls_e6146fea/,,catalog,贾公彦,唐,,,,
yls_ea5651ce,四部丛刊续编 仪禮疎8-1,四部丛刊续编,131,book/yls_ea5651ce/,,catalog,贾公彦,唐,,,,
yls_eaf759b2,四部丛刊续编 仪禮疎8-4,四部丛刊续编,123,book/yls_eaf759b2/,,catalog,贾公彦,唐,,,,
ylsbs,延令宋板书目.清.季振宜撰.清嘉庆十年黃丕烈手录刊本,经史子集,62,book/ylsbs/,,rule,季振宜,清,,,刻本,
ylt,夜の露臺.竹久夢二著,经史子集,52,book/ylt/,,none,,,,,,
ylt12,仪禮图.十七卷.旁通图一卷.附仪禮本经十七卷.杨复撰.清康熙12年通志堂刊本,经史子集,666,book/ylt12/,,none,,,清康熙12年,,刻本,
yltp17,园篱图谱.明治17年.小泽圭序,经史子集,56,book/yltp17/,,none,,,,,,
ylyg,友林乙稿.一卷.宋.史彌宁撰.民國六年华阳高氏苍茫斋景宋刊石印本,经史子集,70,book/ylyg/,,rule,史弥宁,宋,,,石印本,
ylyy,仪禮要义.五十卷.宋.魏了翁撰.宋淳祐十二年魏克愚徽州刊九经要义本,经史子集,1105,book/ylyy/,,rule,魏了翁,宋,,,,
ylzxs,袁柳莊先生神相全编.上中下卷.明.袁忠复撰.清光绪十五年校经山房旭记刊本,经史子集,95,book/ylzxs/,,rule,袁忠复,明,,,刻本,
ymgd,夷门广牍.一百零七种.明.周履靖辑.明萬历二十五年金陵荆山书林刊本,经史子集,1596,book/ymgd/,,rule,履靖,明,,明万历二十五年金陵荆山书林,刻本,金陵
ymgd107,夷门广牍.107种.明.周履靖辑.明萬历二十五年金陵荆山书林刊本,经史子集,1561,book/ymgd107/,,rule,履靖,明,,明万历二十五年金陵荆山书林,刻本,金陵
ymj1,钦定四库全书.零本.集部.雁门集.四卷.清乾隆时期文溯阁抄本,四库全书.零本,210,book/ymj1/,四库全书.零本\钦定四库全书.零本.集部.雁门集.四卷.清乾隆时期文溯阁抄本.pdf,rule,,清,,清乾隆时期文溯阁,抄本,
ymrz1,因明入正理论略抄.后疎篇.慈门寺.净眼撰.Pelliot chinois 2063.法國图家书馆藏,敦煌遗书,36,book/ymrz1/,敦煌遗书\因明入正理论略抄.后疏篇.慈门寺.净眼撰.Pelliot chinois 2063.法国图家书馆藏.pdf,none,,,,,,
ymxsw5,阳明先生文录.5卷.外集.别录.王阳明撰.明隆庆6年,经史子集,1116,book/ymxsw5/,,none,,,明隆庆6年,,,
ypzzt02,御批资治通鉴纲目.02.正编59卷.首1卷.卷1至18.清宋荦等编.康熙批.清康熙47年武英殿刊本,经史子集,1464,book/ypzzt02/,,rule,宋荦,清,清康熙47年,清康熙47年武英殿,刻本,
ypzzt03,御批资治通鉴纲目.03.正编59卷.卷19至39.清宋荦等编.康熙批.清康熙47年武英殿刊本,经史子集,1269,book/ypzzt03/,,rule,宋荦,清,清康熙47年,清康熙47年武英殿,刻本,
yqddc1906,玉器的调查與研究.The Bishop Collection.investigations and studies in jade.两卷.BY Heber Reginald Bishop.1906年,经史子集,444,book/yqddc1906/,,none,,,1906年,,,
yqqyx_fc807025,四部丛刊续编 餘阙青阳先生文集,四部丛刊续编,180,book/yqqyx_fc807025/,,catalog,余阙,元,,,,
yqrlx975,一切如來心祕密全身舍利寶箧印陀罗尼经.一卷.唐.释不空译.宋开寶八年刻本.975年,经史子集,9,book/yqrlx975/,,rule,,唐,,,刻本,
yqzc,移情摘粹.一卷.清.张廷坤撰.清康熙五年张良器誊录清稿本,经史子集,51,book/yqzc/,,rule,张廷坤,清,,,稿本,
yrxys1908,元人选元诗.五种.罗振玉辑.连平范氏雙鱼室刊.1908年精刻本,经史子集,367,book/yrxys1908/,,none,,,1908年,,刻本,
ysaxs,杨升庵先生批點文心雕龙.十卷.南朝梁.刘勰撰.明天启二年梅氏第六次校定.陈长卿刊本,经史子集,221,book/ysaxs/,,none,,,,,刻本,
ysbqc_b0edeb8e,影宋扁鹊仓公列传 汇考 附考异备參 日本嘉永二年存诚药室刊本,史料纪传,134,book/ysbqc_b0edeb8e/,影宋扁鹊仓公列传.汇考.附考异备参.日本嘉永二年存诚药室刊本.pdf,none,,,,,,
ysc,饮水词.清.纳兰性德撰.清道光二十六年金梁外史（周之琦）选刊本,经史子集,37,book/ysc/,,rule,纳兰性德,清,,,刻本,
yscj,倚聲初集.二十卷.词话四卷.清.邹祗谟.王士祯辑.董以宁參阅.清初刻本,经史子集,552,book/yscj/,,rule,王士祯,清,清初,,刻本,
ysdcy1906,玉石调查與研究.investigations and studies in jade.部分插图.玉作图说.1906年,经史子集,20,book/ysdcy1906/,,none,,,1906年,,,
ysmsl_2,元史【明】宋濂-哈佛大學图书馆藏,哈佛大学藏汉籍,4571,book/ysmsl_2/,,rule,,明,,,,
ysmy,喻世明言.书前版畫.明.冯梦龙编撰.可一居士评.明末衍庆堂刊本,经史子集,27,book/ysmy/,,rule,冯梦龙,明,明末,,刻本,
ystbj100,弇山堂别集.100卷.明王世贞撰.明萬历18年金陵刻本.1590年,经史子集,2426,book/ystbj100/,,rule,王世贞,明,明万历18年,,刻本,金陵
ystj,饴山堂集.文集十二卷.诗集二十卷.附禮俗权衡二卷.聲调前谱一卷.清.赵执信.撰.清乾隆十七年至三十九年因园刊本,经史子集,587,book/ystj/,,rule,,清,,,刻本,
ystwj,养素堂文集.三十五卷.清.张澍著.清道光十五年束华书屋刊本,经史子集,840,book/ystwj/,,rule,张澍,清,,,刻本,
ysx,源氏香,经史子集,55,book/ysx/,,none,,,,,,
ysxt,源氏香图,经史子集,9,book/ysxt/,,none,,,,,,
ysxt_2,源氏香图.江戶末期,经史子集,16,book/ysxt_2/,,none,,,,,,
ysxt_3,源氏香の圖,经史子集,16,book/ysxt_3/,,none,,,,,,
ysxtx,源氏香图系列,经史子集,16,book/ysxtx/,,none,,,,,,
ysz,阳山志.明.嶽岱撰.清代钞本,经史子集,28,book/ysz/,,rule,岳岱,明,,,抄本,
yszj01,玉髓真经.卷01至08.总三十卷.宋.张洞玄撰.刘允中注.蔡元定发挥.明嘉靖二十九年陈少嶽刊本,道教类,954,book/yszj01/,,rule,刘允中,宋,,,刻本,
yszj09,玉髓真经.卷09至30.总三十卷.宋.张洞玄撰.刘允中注.蔡元定发挥.后卷.二十一卷.宋.房正等撰.明嘉靖二十九年陈少嶽刊本,道教类,866,book/yszj09/,,rule,房正,宋,,,刻本,
yszq2,元氏长庆集.存3卷（卷40-42）.唐.元稹撰.南宋刊.1册.日本靜嘉堂文库藏,不完整宋元本专题,18,book/yszq2/,不完整宋元本专题\元氏长庆集\附相关\元氏长庆集.存3卷（卷40-42）.唐.元稹撰.南宋刊.1册.日本静嘉堂文库藏.pdf,catalog,元稹,唐,,,,
yszqj,元氏长庆集.六十卷.附.集外文章.唐.元稹撰.明嘉靖三十一年东吴董氏茭门别墅刊本,经史子集,389,book/yszqj/,,catalog,元稹,唐,,,刻本,吴
yszy_27ee96cf,四部丛刊续编 饮膳正要3-1,四部丛刊续编,103,book/yszy_27ee96cf/,,catalog,忽思慧,元,,,,
yszy_6d113734,四部丛刊续编 饮膳正要3-2,四部丛刊续编,105,book/yszy_6d113734/,,catalog,忽思慧,元,,,,
yszy_813f07c7,四部丛刊续编 饮膳正要3-3,四部丛刊续编,122,book/yszy_813f07c7/,,catalog,忽思慧,元,,,,
ytl,盐铁论.十卷.汉.桓宽撰.明萬历十四年张袠星聚堂刊本,经史子集,178,book/ytl/,,rule,桓宽,汉,,,刻本,
ytl_2,盐铁论.十卷.汉.桓宽撰.明弘治十四年涂祯刻本,经史子集,142,book/ytl_2/,,rule,桓宽,汉,,,刻本,
ytlct,一统路程图记.八卷.明.黃汴撰.明隆庆四年刊本,经史子集,173,book/ytlct/,,rule,黄汴,明,,,刻本,
ytxy,玉臺新咏.十卷.南朝.徐陵编.明崇祯六年吴郡寒山赵均小宛堂刊本,经史子集,88,book/ytxy/,,catalog,徐陵编,南朝,,,刻本,吴
ytxy_2,玉臺新咏.十卷.南朝.徐陵编.明崇祯六年吴郡寒山赵均小宛堂刊本,经史子集,88,book/ytxy_2/,,catalog,徐陵编,南朝,,,刻本,吴
ytzlt27,御题竹爐图咏.四卷.附驻跸惠山诗.吴钺集录.清高宗撰.清乾隆27年无锡原刊本.1762年,经史子集,109,book/ytzlt27/,,rule,高宗,清,清乾隆27年,,刻本,吴
yxjs,御选金诗.二十四卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,676,book/yxjs/,,rule,,清,,,刻本,
yxlds001,御选历代诗餘.卷001至037.总一百二十卷.清.沈辰垣.王奕清等奉敕编.清康熙时期內府刊本,经史子集,1172,book/yxlds001/,,rule,王奕清,清,,,刻本,
yxlds038,御选历代诗餘.卷038至077.总一百二十卷.清.沈辰垣.王奕清等奉敕编.清康熙时期內府刊本,经史子集,1077,book/yxlds038/,,rule,王奕清,清,,,刻本,
yxlds078,御选历代诗餘.卷078至120.总一百二十卷.清.沈辰垣.王奕清等奉敕编.清康熙时期內府刊本,经史子集,823,book/yxlds078/,,rule,王奕清,清,,,刻本,
yxms01,御选明诗.卷01至卷39.总一百二十卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,1452,book/yxms01/,,rule,,清,,,刻本,
yxms40,御选明诗.卷40至卷81.总一百二十卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,1471,book/yxms40/,,rule,,清,,,刻本,
yxms82,御选明诗.卷82至卷120.总一百二十卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,1353,book/yxms82/,,rule,,清,,,刻本,
yxqmw,易學啟蒙五卷【明】楊時喬撰 出版商：王其玉 明萬曆刊本-哈佛大學图书馆藏,经史子集,2736,book/yxqmw/,,rule,楊時喬,明,,,刻本,
yxss01,御选宋诗.卷01至卷39.总七十八卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,1245,book/yxss01/,,rule,,清,,,刻本,
yxss20,燕闲四适.20卷.明孙丕显编.王基校.明萬历三十九年刊本,经史子集,529,book/yxss20/,,rule,孙丕显,明,,,刻本,
yxss40,御选宋诗.卷40至卷78.总七十八卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,1296,book/yxss40/,,rule,,清,,,刻本,
yxssy,玉溪生诗意.八卷.唐.李商隐撰.清.朱鹤龄注.屈复意.清乾隆时期扬州艺古堂刻本,经史子集,305,book/yxssy/,,rule,朱鹤龄,清,,,刻本,扬州
yxtss01,御选唐宋诗醇.卷01至08.总四十七卷目录二卷.清乾隆十六年（1751）內府刊四色套印本,经史子集,403,book/yxtss01/,,none,,,,,套印本,
yxtss09,御选唐宋诗醇.卷09至18.总四十七卷目录二卷.清乾隆十六年（1751）內府刊四色套印本,经史子集,403,book/yxtss09/,,none,,,,,套印本,
yxtss19,御选唐宋诗醇.卷19至31.总四十七卷目录二卷.清乾隆十六年（1751）內府刊四色套印本,经史子集,397,book/yxtss19/,,none,,,,,套印本,
yxtss32,御选唐宋诗醇.卷32至41.总四十七卷目录二卷.清乾隆十六年（1751）內府刊四色套印本,经史子集,448,book/yxtss32/,,none,,,,,套印本,
yxtss42,御选唐宋诗醇.卷42至47.总四十七卷目录二卷.清乾隆十六年（1751）內府刊四色套印本,经史子集,230,book/yxtss42/,,none,,,,,套印本,
yxtss_43,御选唐宋诗醇.四十七卷.目录二卷.清.高宗乾隆敕编.清乾隆十五年內府刻四色套印本,经史子集,1822,book/yxtss_43/,,rule,高宗乾隆敕,清,,,套印本,
yxtsw58,御选唐宋文醇.58卷.清高宗选.清乾隆3年武英殿四色套印本.1738年,经史子集,1584,book/yxtsw58/,,none,,,清乾隆3年,清乾隆3年武英殿,套印本,
yxyf_290a67ee,四部丛刊续编 雍熙乐府20-18,四部丛刊续编,169,book/yxyf_290a67ee/,,catalog,明人编,明,,,,
yxyf_2ee6b0ae,四部丛刊续编 雍熙乐府20-05,四部丛刊续编,189,book/yxyf_2ee6b0ae/,,catalog,明人编,明,,,,
yxyf_388f1ccb,四部丛刊续编 雍熙乐府20-14,四部丛刊续编,183,book/yxyf_388f1ccb/,,catalog,明人编,明,,,,
yxyf_52b00d38,四部丛刊续编 雍熙乐府20-15,四部丛刊续编,139,book/yxyf_52b00d38/,,catalog,明人编,明,,,,
yxyf_67713863,四部丛刊续编 雍熙乐府20-09,四部丛刊续编,173,book/yxyf_67713863/,,catalog,明人编,明,,,,
yxyf_7250cba1,四部丛刊续编 雍熙乐府20-07,四部丛刊续编,173,book/yxyf_7250cba1/,,catalog,明人编,明,,,,
yxyf_76e98fad,四部丛刊续编 雍熙乐府20-03,四部丛刊续编,129,book/yxyf_76e98fad/,,catalog,明人编,明,,,,
yxyf_7dc56e3d,四部丛刊续编 雍熙乐府20-06,四部丛刊续编,197,book/yxyf_7dc56e3d/,,catalog,明人编,明,,,,
yxyf_915043d8,四部丛刊续编 雍熙乐府20-20,四部丛刊续编,152,book/yxyf_915043d8/,,catalog,明人编,明,,,,
yxyf_9c461759,四部丛刊续编 雍熙乐府20-01,四部丛刊续编,141,book/yxyf_9c461759/,,catalog,明人编,明,,,,
yxyf_b1b06715,四部丛刊续编 雍熙乐府20-17,四部丛刊续编,177,book/yxyf_b1b06715/,,catalog,明人编,明,,,,
yxyf_bb8fa35a,四部丛刊续编 雍熙乐府20-10,四部丛刊续编,127,book/yxyf_bb8fa35a/,,catalog,明人编,明,,,,
yxyf_c20e6fa0,四部丛刊续编 雍熙乐府20-02,四部丛刊续编,131,book/yxyf_c20e6fa0/,,catalog,明人编,明,,,,
yxyf_c86cbe88,四部丛刊续编 雍熙乐府20-19,四部丛刊续编,177,book/yxyf_c86cbe88/,,catalog,明人编,明,,,,
yxyf_cb53debb,四部丛刊续编 雍熙乐府20-11,四部丛刊续编,199,book/yxyf_cb53debb/,,catalog,明人编,明,,,,
yxyf_d078cb08,四部丛刊续编 雍熙乐府20-12,四部丛刊续编,203,book/yxyf_d078cb08/,,catalog,明人编,明,,,,
yxyf_d71fa71f,四部丛刊续编 雍熙乐府20-04,四部丛刊续编,191,book/yxyf_d71fa71f/,,catalog,明人编,明,,,,
yxyf_e01187be,四部丛刊续编 雍熙乐府20-08,四部丛刊续编,191,book/yxyf_e01187be/,,catalog,明人编,明,,,,
yxyf_e4963621,四部丛刊续编 雍熙乐府20-13,四部丛刊续编,185,book/yxyf_e4963621/,,catalog,明人编,明,,,,
yxyf_ee3908f4,四部丛刊续编 雍熙乐府20-16,四部丛刊续编,133,book/yxyf_ee3908f4/,,catalog,明人编,明,,,,
yxys01,御选元诗.卷01至卷39.总八十卷.清.张豫章等奉敕纂选.清康熙四十八年內府刊本,经史子集,1366,book/yxys01/,,rule,,清,,,刻本,
yxyy_cd014dac,四部丛刊续编 云溪友议,四部丛刊续编,190,book/yxyy_cd014dac/,,catalog,范摅,唐,,,,
yxzj_26fcc8e3,四部丛刊续编 云仙杂记,四部丛刊续编,202,book/yxzj_26fcc8e3/,,catalog,冯贽,唐,,,,
yyck,榆园丛刻.清.许增辑.清光绪同治时期杭州许氏榆园刊本,经史子集,2821,book/yyck/,,rule,许增,清,,,刻本,杭州
yyjdj,预言基督救世主的女预言家和先知,经史子集,30,book/yyjdj/,,none,,,,,,
yylds,烟屿樓读书志.十六卷.笔记八卷.清.徐时栋撰.民國十七年蘧學斋铅印本,经史子集,733,book/yylds/,,rule,徐时栋,清,,,铅印本,
yymj,阴阳祕诀.手抄本,经史子集,86,book/yymj/,,none,,,,,抄本,
yymy8,艺苑名言.8卷.蔣澜辑.清乾隆四十年蔣氏怀谷轩寫刻本.1775年,经史子集,318,book/yymy8/,,none,,,1775年,,刻本,
yyxs,幼幼新书.殘一卷.卷三十八.卷南宋刘昉等辑撰.宋刻本,经史子集,63,book/yyxs/,,none,,,,,刻本,
yyzlp,怡颜斋兰品.上下卷.松冈恕菴.编.明和九年刊本,经史子集,84,book/yyzlp/,,none,,,,,刻本,
yzbjx,御制百家姓.满汉合集.清.沈启亮编.清康熙时期程式刊本,经史子集,33,book/yzbjx/,,rule,沈启亮,清,,,刻本,
yzbxf,御制冰嬉赋.一卷.清.高宗.撰.清乾隆十年武英殿刊本,经史子集,16,book/yzbxf/,,rule,,清,,清乾隆十年武英殿,刻本,
yzcq6,晏子春秋.6卷.晏婴撰.凌稚隆评校.明吴兴凌澄初朱墨套印本,经史子集,170,book/yzcq6/,,none,,,,,套印本,吴
yzfs1,营造法式.三十四卷.补遗一卷.宋.李诫.撰.清乾隆间寫文渊阁四库全书本.臺北故宫博物院藏,四库全书.文渊阁本,620,book/yzfs1/,四库全书.文渊阁本\营造法式.三十四卷.补遗一卷.宋.李诫.撰.清乾隆间写文渊阁四库全书本.台北故宫博物院藏.pdf,catalog,李诫,宋,,,,
yzfts,扬州府图说.十二幅.明末绘本,经史子集,26,book/yzfts/,,none,,,明末,,,扬州
yzhxs,豫章黃先生文集.三十卷.外集十四卷.别集二十卷.简尺二卷.词一卷.宋.黃庭坚.撰.明弘治叶天爵刻.嘉靖六年乔迁.餘载仕补修本,经史子集,1526,book/yzhxs/,,rule,,宋,,,,
yzj,邺中记.一卷.晉.陆翙撰.清乾隆时期武英殿活字印本,经史子集,23,book/yzj/,,rule,陆翙,晋,,,,
yzlxs_2,袁中郎先生批評红梅記兩卷-哈佛大學图书馆藏,哈佛大学藏汉籍,82,book/yzlxs_2/,,none,,,,,,
yzlxs_3,袁中郎先生批评唐伯虎汇集.四卷.附外集.唐六如先生畫谱三卷.纪事.传赞.唐寅撰.袁弘道批评.明萬历时期刊本,经史子集,193,book/yzlxs_3/,,rule,唐寅,唐,,,刻本,
yzmcq,御制祕藏诠.卷第十三.含木刻山水版畫四幅.北宋大观二年印本,经史子集,18,book/yzmcq/,,none,,,,,,
yzrcj2,御制人臣儆心录.满汉文.2册.顺治帝钦定.1655年刊,经史子集,229,book/yzrcj2/,,none,,,1655年,,,
yzsfs,云左山房诗钞.八卷.清.林则徐撰.清光绪十二年福州云左山房刊本,经史子集,166,book/yzsfs/,,rule,林则徐,清,,,刻本,福州
yzsrx,弇州山人续稿.二百零七卷.明.王世贞撰.明萬历时期刊本,经史子集,4738,book/yzsrx/,,rule,王世贞,明,,,刻本,
yzszs,御制圣祖诗.第三集.八卷.清康熙时期殿刊本,经史子集,190,book/yzszs/,,none,,,,,刻本,
yzt,玉作图.清.李澄渊畫.清光绪十七年序钞绘本,经史子集,19,book/yzt/,,rule,,清,,,,
yztj,颐中堂集.十卷.清.杨继芳撰.清康煕二年自刻本,经史子集,422,book/yztj/,,rule,杨继芳,清,,,刻本,
yztj4,养正图解.4册不分卷.明焦竑撰.丁云鹏绘图.明萬历22年吴怀让刊本.1594年,经史子集,140,book/yztj4/,,rule,焦竑,明,明万历22年,,刻本,吴
yztsg1,御注太上感应篇.一卷.清.世祖敕注.清顺治十二年內府刊本(1),道教类,71,book/yztsg1/,,rule,世祖敕,清,,,刻本,
yztsg_2,御注太上感应篇.一卷.清.世祖敕注.清顺治十二年內府刊本,经史子集,71,book/yztsg_2/,,rule,世祖敕,清,,,刻本,
yzwqs,御制外戚事鉴.五卷.明宣宗皇帝撰.明宣德时期彩绘本,经史子集,115,book/yzwqs/,,rule,宣宗皇帝,明,,,,
yzxgw,餘忠宣公文集.元.餘闕撰.六卷.洪濤山房藏板.清乾隆十八年刊本,经史子集,193,book/yzxgw/,,rule,余闕,元,,,刻本,
yzxj,御注孝经.一卷.附孝经音略.唐玄宗.注.北宋时期刊本,经史子集,9,book/yzxj/,,none,,,,,刻本,
yzxjd,御制新集斷易精粹.不分卷.存五十五册.明代彩绘寫本.普清,经史子集,1491,book/yzxjd/,,none,,,,,写本,
yzxsw05,豫章先生外集.存卷05至09.卷14.15.总十七卷.北宋.黃庭坚著.南宋时期刊本,经史子集,224,book/yzxsw05/,,catalog,黄庭坚,宋,,,刻本,
yzxsw05_2,豫章先生文集.存卷05至09.卷16.17.20.21.24.25.26.总三十卷.北宋.黃庭坚著.南宋时期刊本,经史子集,335,book/yzxsw05_2/,,catalog,黄庭坚,宋,,,刻本,
yzzyz09,御纂周易折中.卷09至22.总二十二.清李光地等纂修.清康熙五十四年武英殿刊本,经史子集,619,book/yzzyz09/,,rule,李光地,清,,清康熙五十四年武英殿,刻本,
zaptx1,杂阿毗昙心论.殘1卷.卷11.刘宋释僧伽跋摩等译.赵城广胜寺金版大藏经之一.金刊本,经史子集,32,book/zaptx1/,,none,,,,,刻本,
zbjgg,重编汲古阁刊书目录.二卷.明.毛晉集.清.姚振宗.重编.清姚氏快阁师石山房抄本,经史子集,69,book/zbjgg/,,rule,,清,,重编汲古阁,抄本,
zbjxs,钟伯敬先生批评水浒忠义传.版畫插图,经史子集,120,book/zbjxs/,,none,,,,,,
zbyhl50,诸病源候论.50卷.目1卷.隋.巢元方撰.宋末元初建刊本.有钞配,经史子集,469,book/zbyhl50/,,catalog,巢元方,隋,宋末,,刻本,
zcgs,中朝故事.一卷.南陵徐乃昌据宋本,经史子集,25,book/zcgs/,,none,,,,,,
zdgwx,增订古文析义合编.十六卷.清.林云铭评注.清代文选樓刊本,经史子集,1289,book/zdgwx/,,rule,林云铭评,清,,,刻本,
zdjry,增订解人颐广集.胡澹菴定本.钱慎斋重增订.清嘉庆二十一年,经史子集,160,book/zdjry/,,none,,,,,,
zdpxs,注东坡先生诗存十九卷.宋.苏轼.撰.施元之.注.施宿.注.顾禧.注.南宋嘉定六年淮东仓司刊本,经史子集,1795,book/zdpxs/,,rule,,宋,,,刻本,
zdrcf_034bafd6,四部丛刊续编 朱德润存复斋文集2-1,四部丛刊续编,163,book/zdrcf_034bafd6/,,catalog,朱德润,元,,,,
zdrcf_8802fd7a,四部丛刊续编 朱德润存复斋文集2-2,四部丛刊续编,178,book/zdrcf_8802fd7a/,,catalog,朱德润,元,,,,
zdxsj,昭德先生郡斋读书志.四卷.后志二卷.附志一卷.考异一卷.宋.晁公武.撰.清康熙六十一年陈师曾重刻袁本,经史子集,479,book/zdxsj/,,rule,,宋,,,,
zdxss_12da4079,四部丛刊三编 昭德先生邵斋读书志8-3,四部丛刊三编,142,book/zdxss_12da4079/,,catalog,晁公武,宋,,,,
zdxss_212274b5,四部丛刊三编 昭德先生邵斋读书志8-6,四部丛刊三编,112,book/zdxss_212274b5/,,catalog,晁公武,宋,,,,
zdxss_3937a4e3,四部丛刊三编 昭德先生邵斋读书志8-5,四部丛刊三编,114,book/zdxss_3937a4e3/,,catalog,晁公武,宋,,,,
zdxss_3b2d3783,四部丛刊三编 昭德先生邵斋读书志8-2,四部丛刊三编,96,book/zdxss_3b2d3783/,,catalog,晁公武,宋,,,,
zdxss_4942185c,四部丛刊三编 昭德先生邵斋读书志8-1,四部丛刊三编,146,book/zdxss_4942185c/,,catalog,晁公武,宋,,,,
zdxss_73f13cd5,四部丛刊三编 昭德先生邵斋读书志8-7,四部丛刊三编,84,book/zdxss_73f13cd5/,,catalog,晁公武,宋,,,,
zdxss_743c737e,四部丛刊三编 昭德先生邵斋读书志8-4,四部丛刊三编,137,book/zdxss_743c737e/,,catalog,晁公武,宋,,,,
zdxss_83af60ed,四部丛刊三编 昭德先生邵斋读书志8-8,四部丛刊三编,120,book/zdxss_83af60ed/,,catalog,晁公武,宋,,,,
zdz,中都志.十卷.明.柳瑛纂修.明弘治元年刻嘉靖三十年补修隆庆递修本,经史子集,762,book/zdz/,,rule,柳瑛,明,,,,
zfarz,昨非菴日纂.一集二十卷.二集二十卷.明.郑瑄.撰.明崇祯时期刊本,经史子集,942,book/zfarz/,,rule,,明,,,刻本,
zftqj,中复堂全集.九十八卷.清.姚莹撰.清同治六年姚浚昌安福县署刊本,经史子集,2157,book/zftqj/,,rule,姚莹,清,,,刻本,
zgc,战國策.十二卷.附元本目录.明.闵齐伋裁注集评.明萬历四十七年乌程闵氏三色套印本,经史子集,506,book/zgc/,,catalog,刘向编,汉,,,套印本,
zgc_2,战國策.三十三卷.汉.刘向编.高诱注.宋.姚宏校.清嘉庆八年黃丕烈读未见书斋影宋刻本,经史子集,361,book/zgc_2/,,catalog,刘向编,汉,,,刻本,
zgfms01,重广分门三苏先生文粹.卷01至卷34.总一百卷.目录二卷.宋阙名编.苏洵.苏轼.苏辙撰.南宋时期刊本,经史子集,333,book/zgfms01/,,rule,苏辙,宋,,,刻本,
